repository,pr_number,expected_outcome,period,period_start_date,period_end_date,created_at,html_url,repository_summary,title_summary,body_summary,state_summary,draft_summary,author_login_summary,author_association_summary,created_at_summary,updated_at_summary,closed_at_summary,merged_at_summary,target_branch_summary,source_branch_summary,html_url_summary,labels_summary,was_merged_summary,merge_target_summary,outcome_label_summary,additions_summary,deletions_summary,changed_files_summary,commit_count_summary,raw_data_available_summary,repository_detail,title_detail,body_detail,html_url_detail,author_login_detail,author_association_detail,state_detail,draft_detail,base_branch_detail,head_branch_detail,created_at_detail,updated_at_detail,closed_at_detail,merged_at_detail,was_merged_detail,resolution_hours_detail,merge_hours_detail,additions_detail,deletions_detail,total_changes_detail,changed_files_detail,commit_count_detail,title_length_detail,body_length_detail,body_word_count_detail,labels_detail,label_count_detail,requested_reviewers_detail,requested_reviewer_count_detail,file_records_returned_detail,test_files_changed_detail,documentation_files_changed_detail,configuration_files_changed_detail,security_sensitive_files_changed_detail,files_added_detail,files_modified_detail,files_removed_detail,files_renamed_detail,has_test_changes_detail,has_documentation_changes_detail,has_configuration_changes_detail,has_security_sensitive_changes_detail,expected_outcome_detail,period_detail,period_start_date_detail,period_end_date_detail,actual_outcome_detail,outcome_matches_selection_detail
pallets/flask,2781,Closed without merge,2018-Q2,2018-04-01,2018-06-30,2018-05-13 20:49:57+00:00,https://github.com/pallets/flask/pull/2781,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,route app.run through the cli whenever possible,"This change expands the venerable `app.run()` function with cli support. At this point this is a proof of concept to investigate if this can be done without breaking existing applications. Feedback appreciated!

Given an application `myapp.py`, which ends with:

```python
if __name__ == '__main__':
    app.run()
```

The following features are supported:

- Running `python myapp.py` with no additional arguments is redirected to `flask run` in the cli module. The value of `FLASK_APP` is determined through introspection if not provided. If a value for `FLASK_APP` cannot be determined, then the original `app.run()` function is used.
- Running `python myapp.py` with any arguments redirects to the `flask` command with the same arguments. For example: `python myapp.py --help` is the same as `flask --help`, `python myapp.py shell` starts the shell, and so on. Custom cli commands are also supported.
- If the script passes `host` or `port` arguments in `app.run()`, those are also passed on to the `flask run` command in the cli module.
- If the script calls `app.run(debug=True)` then `FLASK_ENV=development` is added to the environment (only if `FLASK_ENV` is not set).
- If the `app.run()` call specifies any custom settings besides `host`, `port`, and `debug`, then the original logic is used for now. I can go through all the available options to `run_simple()` and see if there are other ones that can be supported through the cli.",https://github.com/pallets/flask/pull/2781,miguelgrinberg,CONTRIBUTOR,closed,False,master,make-app-run-great-again,2018-05-13 20:49:57+00:00,2020-11-14 01:21:22+00:00,2020-03-11 13:45:18+00:00,,False,16024.9225,,64,4,68,2,1,47,1457,226,[],0,[],0,2,0,0,0,0,0,2,0,0,False,False,False,False,Closed without merge,2018-Q2,2018-04-01,2018-06-30,Closed without merge,True
pallets/flask,2783,Closed without merge,2018-Q2,2018-04-01,2018-06-30,2018-05-14 18:12:26+00:00,https://github.com/pallets/flask/pull/2783,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,2778 processes inappropriate exceptions,"This MR fixes issue with custom error handler not being called when exception is raised.

Issue #2778",https://github.com/pallets/flask/pull/2783,tullyrankin,CONTRIBUTOR,closed,False,master,2778-processes-inappropriate-exceptions,2018-05-14 18:12:26+00:00,2020-11-14 03:27:13+00:00,2018-05-24 13:40:15+00:00,,False,235.4636111111111,,8,7,15,1,2,39,103,17,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2018-Q2,2018-04-01,2018-06-30,Closed without merge,True
pallets/flask,2793,Merged,2018-Q2,2018-04-01,2018-06-30,2018-05-21 06:11:04+00:00,https://github.com/pallets/flask/pull/2793,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Update gevent wsgi documentation,"gevent.wsgi is deprecated since gevent 1.1 and removed in gevent 1.3. 
gevent.pywsgi should be used instead",https://github.com/pallets/flask/pull/2793,tiagocoutinho,CONTRIBUTOR,closed,False,master,patch-1,2018-05-21 06:11:04+00:00,2020-11-14 03:27:15+00:00,2018-05-21 06:57:11+00:00,2018-05-21 06:57:11+00:00,True,0.7686111111111111,0.7686111111111111,1,1,2,1,1,32,108,16,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2018-Q2,2018-04-01,2018-06-30,Merged,True
pallets/flask,2797,Closed without merge,2018-Q2,2018-04-01,2018-06-30,2018-05-23 03:44:13+00:00,https://github.com/pallets/flask/pull/2797,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Update cli.py,SSLContext was introduced in 2.7.9.,https://github.com/pallets/flask/pull/2797,dayiguizhen,NONE,closed,False,master,patch-1,2018-05-23 03:44:13+00:00,2020-11-14 03:27:14+00:00,2018-05-23 04:19:56+00:00,,False,0.5952777777777778,,1,1,2,1,1,13,35,5,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2018-Q2,2018-04-01,2018-06-30,Closed without merge,True
pallets/flask,2808,Merged,2018-Q2,2018-04-01,2018-06-30,2018-05-29 17:08:52+00:00,https://github.com/pallets/flask/pull/2808,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,fix typos in appcontext.rst,,https://github.com/pallets/flask/pull/2808,saulurias,CONTRIBUTOR,closed,False,master,typo-fixment,2018-05-29 17:08:52+00:00,2020-11-14 03:27:12+00:00,2018-05-29 17:11:31+00:00,2018-05-29 17:11:31+00:00,True,0.0441666666666666,0.0441666666666666,1,1,2,1,1,27,0,0,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2018-Q2,2018-04-01,2018-06-30,Merged,True
pallets/flask,2809,Closed without merge,2018-Q2,2018-04-01,2018-06-30,2018-05-30 01:21:54+00:00,https://github.com/pallets/flask/pull/2809,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,test_url_generation_with_parameter added,I added a test for the url generation when a parameter is used.,https://github.com/pallets/flask/pull/2809,eso31,CONTRIBUTOR,closed,False,master,test_added_for_appctx,2018-05-30 01:21:54+00:00,2020-11-14 03:20:22+00:00,2018-07-12 15:07:39+00:00,,False,1045.7625,,11,0,11,1,1,40,63,13,[],0,[],0,1,1,0,0,0,0,1,0,0,True,False,False,False,Closed without merge,2018-Q2,2018-04-01,2018-06-30,Closed without merge,True
pallets/flask,2834,Merged,2018-Q2,2018-04-01,2018-06-30,2018-06-17 04:16:40+00:00,https://github.com/pallets/flask/pull/2834,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Remove unnecessary period in documentation,"Except for this one, I also notice that there are [two sentences](http://flask.pocoo.org/docs/dev/testing/#testing-cli-commands) end with period instead of colon before a code snippet, should we change it?",https://github.com/pallets/flask/pull/2834,greyli,CONTRIBUTOR,closed,False,master,remove-unnecessary-period,2018-06-17 04:16:40+00:00,2020-11-14 03:20:32+00:00,2018-06-18 03:43:58+00:00,2018-06-18 03:43:58+00:00,True,23.455,23.455,1,1,2,1,1,42,205,26,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2018-Q2,2018-04-01,2018-06-30,Merged,True
pallets/flask,2835,Closed without merge,2018-Q2,2018-04-01,2018-06-30,2018-06-18 21:33:02+00:00,https://github.com/pallets/flask/pull/2835,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Fix pep8 no blank line issue,Fixed pep8 no blank line issue in flask/_compat.py,https://github.com/pallets/flask/pull/2835,pradeeps,NONE,closed,False,master,fix-pep8-no-blank-line-issue,2018-06-18 21:33:02+00:00,2020-11-14 03:20:31+00:00,2018-06-18 21:34:42+00:00,,False,0.0277777777777777,,1,0,1,1,1,28,50,8,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2018-Q2,2018-04-01,2018-06-30,Closed without merge,True
pallets/flask,2849,Closed without merge,2018-Q2,2018-04-01,2018-06-30,2018-06-29 04:07:06+00:00,https://github.com/pallets/flask/pull/2849,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Refactor __init__.py imports,"This pull request does the following changes for simplicity and elegance:
- Remove unnecessary comment about signals section
- Import and expose `jsonify` in a single line: following the other imports pattern (see line 21 to 32):
```python
from .module import value
```
- Also, simplify the comment about exposing `json.jsonify`
- Make the imports more [PEP8](https://www.python.org/dev/peps/pep-0008/#maximum-line-length)-like using parenthesis over back-slash (`\`)

> The preferred way of wrapping long lines is by using Python's implied line continuation inside parentheses, brackets and braces. Long lines can be broken over multiple lines by wrapping expressions in parentheses. These should be used in preference to using a backslash for line continuation.

I'm not sure if changes like these - prettifying - should be preceded by an issue. If so, feel free to close this pull requests and I will file an issue asap. Thanks!",https://github.com/pallets/flask/pull/2849,gcrsaldanha,CONTRIBUTOR,closed,False,master,refactor-init,2018-06-29 04:07:06+00:00,2020-11-14 03:20:27+00:00,2018-06-29 05:22:28+00:00,,False,1.2561111111111112,,13,20,33,1,3,28,942,141,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2018-Q2,2018-04-01,2018-06-30,Closed without merge,True
pallets/flask,2850,Merged,2018-Q2,2018-04-01,2018-06-30,2018-06-29 19:36:20+00:00,https://github.com/pallets/flask/pull/2850,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Fix grammatical error: incorrect verb conjugation,"Before: 
> However, as a project **get** bigger

After: 
>However, as a project **gets** bigger",https://github.com/pallets/flask/pull/2850,billfienberg,CONTRIBUTOR,closed,False,master,patch-1,2018-06-29 19:36:20+00:00,2020-11-14 03:20:26+00:00,2018-06-29 20:49:02+00:00,2018-06-29 20:49:02+00:00,True,1.211666666666667,1.211666666666667,1,1,2,1,1,49,99,15,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2018-Q2,2018-04-01,2018-06-30,Merged,True
pallets/flask,2854,Merged,2018-Q3,2018-07-01,2018-09-30,2018-07-06 20:21:18+00:00,https://github.com/pallets/flask/pull/2854,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Update docs to be more clear about from config instantiation,"This PR updates documentation to be more clear that `config.from_object` does not instantiate the object. It also provides examples as to how to use `@property` in a configuration class.

Addresses #2853.

<!--
Commit checklist:

* add tests that fail without the patch
* ensure all tests pass with ``pytest``
* add documentation to the relevant docstrings or pages
* add ``versionadded`` or ``versionchanged`` directives to relevant docstrings
* add a changelog entry if this patch changes code

Tests, coverage, and docs will be run automatically when you submit the pull
request, but running them yourself can save time.
-->
",https://github.com/pallets/flask/pull/2854,dougthor42,CONTRIBUTOR,closed,False,1.0-maintenance,update-docs-to-be-more-clear-about-from_config-instantiation-#2853,2018-07-06 20:21:18+00:00,2020-11-14 02:33:38+00:00,2019-01-06 22:43:17+00:00,2019-01-06 22:43:17+00:00,True,4418.366388888889,4418.366388888889,42,0,42,2,1,60,642,99,"[""docs""]",1,[],0,2,0,1,0,0,0,2,0,0,False,True,False,False,Merged,2018-Q3,2018-07-01,2018-09-30,Merged,True
pallets/flask,2855,Closed without merge,2018-Q3,2018-07-01,2018-09-30,2018-07-08 03:20:58+00:00,https://github.com/pallets/flask/pull/2855,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,use ipython when `flask shell`,"try use `ipython` as defualt shell when run cmd `flask shell`
",https://github.com/pallets/flask/pull/2855,Ehco1996,NONE,closed,False,master,feature-pulg-in-ipython,2018-07-08 03:20:58+00:00,2020-11-14 03:20:24+00:00,2018-07-08 03:29:26+00:00,,False,0.1411111111111111,,8,2,10,1,1,30,61,11,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2018-Q3,2018-07-01,2018-09-30,Closed without merge,True
pallets/flask,2858,Closed without merge,2018-Q3,2018-07-01,2018-09-30,2018-07-10 21:36:38+00:00,https://github.com/pallets/flask/pull/2858,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Remove check against deprecated property is_xhr,"This eliminates the deprecation warning fired by werkzeug's `Request.is_xhr` property for older versions of Flask by removing the check.

https://github.com/pallets/werkzeug/blob/da57cd54c97909856e05f490418000f9ab851358/werkzeug/wrappers.py#L696-L702 

<!--
Commit checklist:

* add tests that fail without the patch
* ensure all tests pass with ``pytest``
* add documentation to the relevant docstrings or pages
* add ``versionadded`` or ``versionchanged`` directives to relevant docstrings
* add a changelog entry if this patch changes code

Tests, coverage, and docs will be run automatically when you submit the pull
request, but running them yourself can save time.
-->
",https://github.com/pallets/flask/pull/2858,jcomo,CONTRIBUTOR,closed,False,0.12-maintenance,remove-is-xhr,2018-07-10 21:36:38+00:00,2020-11-14 03:20:24+00:00,2018-07-10 21:38:50+00:00,,False,0.0366666666666666,,7,9,16,3,3,47,689,88,[],0,[],0,3,0,1,0,0,0,3,0,0,False,True,False,False,Closed without merge,2018-Q3,2018-07-01,2018-09-30,Closed without merge,True
pallets/flask,2859,Closed without merge,2018-Q3,2018-07-01,2018-09-30,2018-07-11 05:39:24+00:00,https://github.com/pallets/flask/pull/2859,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,"update README.rst / ""docs/tutorial/index.rst""","-clarified some sentences.
-fixed some confusing nominalizations.
-made some phrase concise.
-in ""... provided by the community,"" it is confusing because there is no community mentioned beforehand.
",https://github.com/pallets/flask/pull/2859,y2kbcm1,NONE,closed,False,master,master,2018-07-11 05:39:24+00:00,2020-11-14 03:20:23+00:00,2018-07-11 12:44:37+00:00,,False,7.086944444444445,,15,15,30,2,3,45,200,27,[],0,[],0,2,0,2,0,0,0,2,0,0,False,True,False,False,Closed without merge,2018-Q3,2018-07-01,2018-09-30,Closed without merge,True
pallets/flask,2861,Merged,2018-Q3,2018-07-01,2018-09-30,2018-07-11 14:54:46+00:00,https://github.com/pallets/flask/pull/2861,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,[docs] Fix broken Sphinx cross-references; use :doc: tags where necessary,"This PR…

* Fixes broken cross-references to other documentation
* Fixes all warnings from Sphinx when building the docs
* Makes an explicit call-out to contributing guidelines in README

I hit the broken cross-references when reading the docs, when opening the link to the uWSGI docs from the Standalone WSGI Containers page would give me a 404 error. It seems like there was some rearranging at some point and this was probably overlooked, so this should fix the broken links and make a better experience for others browsing the docs. :slightly_smiling_face: 

Additionally, in an oversight, I missed the contributing guidelines in the root directory of the repository but I did scan the README. When I came back to this, I found the contributing guidelines, but I would have noticed them quicker and submitted this PR a day earlier if I had seen them mentioned in the README. So I thought an explicit call-out to the existing contributing guidelines (which were well-written and very helpful to me) in the README might be useful for others too.

I successfully ran the tests on the docs and I was able to build them locally on my workstation.

<!--
Commit checklist:

* add tests that fail without the patch
* ensure all tests pass with ``pytest``
* add documentation to the relevant docstrings or pages
* add ``versionadded`` or ``versionchanged`` directives to relevant docstrings
* add a changelog entry if this patch changes code

Tests, coverage, and docs will be run automatically when you submit the pull
request, but running them yourself can save time.
-->
",https://github.com/pallets/flask/pull/2861,justwheel,CONTRIBUTOR,closed,False,master,fix/uwsgi-docs,2018-07-11 14:54:46+00:00,2020-11-14 03:20:19+00:00,2018-07-20 17:42:09+00:00,2018-07-20 17:42:09+00:00,True,218.78972222222225,218.78972222222225,26,17,43,4,2,73,1591,262,"[""docs""]",1,[],0,4,0,4,0,0,0,4,0,0,False,True,False,False,Merged,2018-Q3,2018-07-01,2018-09-30,Merged,True
pallets/flask,2862,Closed without merge,2018-Q3,2018-07-01,2018-09-30,2018-07-12 03:19:16+00:00,https://github.com/pallets/flask/pull/2862,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,fix #2824 output more versions related flask,"We need know more about versions when flask encounter error.

previous output of  versions:

* Flask XXX
* Python XXX

now:

* Flask versoin: XXX
* Jinja2 version: XXX
* Werkzeug version: XXX
* Python version: XXX

absolutely, I have added them into test-cli.py.",https://github.com/pallets/flask/pull/2862,pqiaohaoq,NONE,closed,False,master,fix-issue-2824,2018-07-12 03:19:16+00:00,2020-11-14 03:20:22+00:00,2018-07-12 04:27:47+00:00,,False,1.1419444444444444,,17,5,22,2,2,44,276,44,[],0,[],0,2,1,0,0,0,0,2,0,0,True,False,False,False,Closed without merge,2018-Q3,2018-07-01,2018-09-30,Closed without merge,True
pallets/flask,2871,Closed without merge,2018-Q3,2018-07-01,2018-09-30,2018-07-24 06:56:26+00:00,https://github.com/pallets/flask/pull/2871,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,update description for database.rst become more understandable,update the contents become more understandable,https://github.com/pallets/flask/pull/2871,cktan98,CONTRIBUTOR,closed,False,master,master,2018-07-24 06:56:26+00:00,2020-11-14 03:20:18+00:00,2018-07-24 12:04:08+00:00,,False,5.128333333333333,,15,15,30,1,2,62,46,6,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Closed without merge,2018-Q3,2018-07-01,2018-09-30,Closed without merge,True
pallets/flask,2872,Merged,2018-Q3,2018-07-01,2018-09-30,2018-07-24 18:00:40+00:00,https://github.com/pallets/flask/pull/2872,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Fix grammatical error,Incorrect articles was used,https://github.com/pallets/flask/pull/2872,cktan98,CONTRIBUTOR,closed,False,master,master,2018-07-24 18:00:40+00:00,2020-11-14 03:20:17+00:00,2018-07-24 18:04:58+00:00,2018-07-24 18:04:58+00:00,True,0.0716666666666666,0.0716666666666666,1,1,2,1,1,21,27,4,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2018-Q3,2018-07-01,2018-09-30,Merged,True
pallets/flask,2874,Closed without merge,2018-Q3,2018-07-01,2018-09-30,2018-07-26 16:35:30+00:00,https://github.com/pallets/flask/pull/2874,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,fix little grammar detail in flaskr/db.py,"Just add a missing 'is' in the docstring in db.py, from the flaskr example.

> If this request connected to the database

This should be: If this request **is** connected to the database.",https://github.com/pallets/flask/pull/2874,feute,NONE,closed,False,master,patch-1,2018-07-26 16:35:30+00:00,2020-11-14 03:20:16+00:00,2018-07-26 19:14:02+00:00,,False,2.6422222222222222,,1,1,2,1,1,41,191,33,[],0,[],0,1,0,0,0,0,0,1,0,0,False,False,False,False,Closed without merge,2018-Q3,2018-07-01,2018-09-30,Closed without merge,True
pallets/flask,2877,Merged,2018-Q3,2018-07-01,2018-09-30,2018-07-29 02:24:34+00:00,https://github.com/pallets/flask/pull/2877,,,,,,,,,,,,,,,,,,,,,,,,pallets/flask,Add prefix for all commands in documentation,"This patch does the following things:

* Add ""$"" prefix for all command except Windows-specific commands.
* Add "">"" prefix for all Windows commands.
* Change ""#"" to ""$"" in some commands.",https://github.com/pallets/flask/pull/2877,greyli,CONTRIBUTOR,closed,False,master,add-dollar-sign-for-commands,2018-07-29 02:24:34+00:00,2020-11-14 03:20:15+00:00,2018-09-09 08:41:57+00:00,2018-09-09 08:41:57+00:00,True,1014.2897222222222,1014.2897222222222,112,112,224,19,2,44,190,32,[],0,[],0,19,0,19,0,0,0,19,0,0,False,True,False,False,Merged,2018-Q3,2018-07-01,2018-09-30,Merged,True
